"amount_lamport","amount_usd","is_sell","user","timestamp_unix","tx_hash","log_index","pool","fees","fees_usd","quote_mint","base_mint","quote_amount","base_amount"
256766290,38.7,1,"3M51ii11gNkwAVfHWB8VPXDUynu17DrthWaaiZv9Lnia",1749320461,"5XkozdZXbTfQgZq3Ziiy6qeWmmgEyuPxtEPnowadooe3sfk3tsrSVBh9u8BNAhbQF9DJ8D1TLArVK6L9yRPHxCEv",43,"AdBewy9Y4y41LXfUymKaxKJGFmMvgVg72uiMANwGX2Jh",1663566110,250.72,"3SerawgV6m3cbdUdM9t1uhXdnuvM8KBnrNdJs5GXRjyC","So11111111111111111111111111111111111111112",665426443575,256766290
78979457,11.9,1,"FozoVBYkU3oKari22Y5uRmqXyKxdEbGcKSnMxD5a1SFf",1749320463,"5YMvEgr7TcFHLDmTJBJW7soKNQ4U8aDCin6ibcUPB3zWiF5X8h4z5EtAes5GE3E2EzGpJ8DmJMia6fA4rVW8EKVA",45,"8rAQvSZ3APy63bYrDydcK2M1qpNsm7KqcQyd1A4QUY64",142041704,21.41,"2hPBMjEGzwdPPgiTNdyMNaXTFfj1Z5ejPU5TqVnTLRxj","So11111111111111111111111111111111111111112",56816681462,78979457
63448559,9.56,0,"6rtTatZMs3c7brK9yd2wuHtTHT35s2ZXP2H8nYm9DmGa",1749320463,"5YMvEgr7TcFHLDmTJBJW7soKNQ4U8aDCin6ibcUPB3zWiF5X8h4z5EtAes5GE3E2EzGpJ8DmJMia6fA4rVW8EKVA",90,"8rAQvSZ3APy63bYrDydcK2M1qpNsm7KqcQyd1A4QUY64",114106308,17.2,"2hPBMjEGzwdPPgiTNdyMNaXTFfj1Z5ejPU5TqVnTLRxj","So11111111111111111111111111111111111111112",45642522839,63448559
2515464685,379.11,1,"BfbVRXWtSTx6cVMojrTmhYF19ZzxGAH8BSk5tt2Ahadx",1749320463,"5YPm2UUL4zP2YfBJdhACiFmhsTTLTS68btfsTumVEsakgsyF2a5ijy9RipaSWfppteCqyYV3iY1itMU3BoGQX5o7",39,"8rTnsruneAmBLzc9WvDRrG477Tzr5gbpTE8Fm4n7FpYn",7546396,1.14,"So11111111111111111111111111111111111111112","Cy7iVaPkPyjHF3qe1qNNGvRtMMSSf5Vxbbi9ArLjpump",2515464685,603279000000
142097,0.02,1,"723oj1HYRDiwV7W9WhjReHXTye9hht5spxZeLG6vNKXk",1749320464,"5YQD3JK8B4U5TFdDpQfA61iUH2sqdQ9BfFeqhGNp9KEZZQE2v9JLJey5VC1yJ8ryMSLqGhicKuKe1psciUvw8kmd",45,"ESs7CFTgJuHKFxwu5Y7qerndWYnHQjbaj9u7rUinHbaV",429,0,"So11111111111111111111111111111111111111112","EdkMbLbaHZNUSez4Z36t8fZbHwtQ4Wt34Q4YLx2ipump",142097,18758635
5041065403,759.74,1,"98WTJ4vBpN5Vray7hX6fiQGpDbNEWAbpgkMguYfBNfHJ",1749320461,"5YkaG7CtMiSbcLihDVSuqd75AeLSiofY4JoR24xA23CtDAeDnGthdgjzmcx8YSRSkJN13FF7frYd7zfFHCbpd9rz",45,"37mETtTck2ha4n1X5zc9zh9me35RbC2fBXfc1GpCxDa1",13883643302,2092.4,"4gFy2jSh2WPFS2dTYzuhGowiuCf82JVBhYuGjgZvUoLA","So11111111111111111111111111111111111111112",5553457320011,5041065403
6491710806,978.37,0,"AwzHYCA4Uz8zoxWLLWFLCmxKAKG37C2BT4JMjfvgdTSW",1749320461,"5YkaG7CtMiSbcLihDVSuqd75AeLSiofY4JoR24xA23CtDAeDnGthdgjzmcx8YSRSkJN13FF7frYd7zfFHCbpd9rz",90,"37mETtTck2ha4n1X5zc9zh9me35RbC2fBXfc1GpCxDa1",17938060949,2703.45,"4gFy2jSh2WPFS2dTYzuhGowiuCf82JVBhYuGjgZvUoLA","So11111111111111111111111111111111111111112",7175224379085,6491710806
5838237907,879.88,1,"2rraWrSaRdEqNqRj9XwjX5s3Ynf19yPL6v2iJcdqktyB",1749320464,"5YpzZieZeuJ2BLGaskJReiCAA2zGVhvP4BUvzUbmAGTpQ97bMN6DvBKJynzBRmZxXshfdnLZk1irSEMoYT2sBGCZ",45,"DtucGTQjbP6U34HV69AMYLVnRxayNRqpZGcRPiN1iPJ",41604424827,6270.2,"2r2KshGD462QibKJYrZRLo7hFQtxzRNp3rMHR9dEEiTh","So11111111111111111111111111111111111111112",16641769930350,5838237907
3462563627,521.84,0,"Hn4hntpxdFtDvnUB6JsNJQUHNwcytSJcG4aSx9jzCRyu",1749320464,"5YpzZieZeuJ2BLGaskJReiCAA2zGVhvP4BUvzUbmAGTpQ97bMN6DvBKJynzBRmZxXshfdnLZk1irSEMoYT2sBGCZ",90,"DtucGTQjbP6U34HV69AMYLVnRxayNRqpZGcRPiN1iPJ",24448874887,3684.69,"2r2KshGD462QibKJYrZRLo7hFQtxzRNp3rMHR9dEEiTh","So11111111111111111111111111111111111111112",9779549954264,3462563627
6293029141,948.42,1,"7Xq2hQf3SbWxJ4Q8voiLrwfQrfnsDomF9uDrtXbJq12z",1749320464,"5ZRceZpQigP9iV23hQY23ZUv2Uk4t7JXXzdHpgxTStBfqePgjB4cU8n5dUiYyqwUamTBnbkixYrnoyq7EQ4tqc2F",45,"Be3vMkKfscgWhMsm92mPmXd7tMfLdNRRGXnH5nEP8tQr",35438811934,5340.98,"GfiJviUFmMe57DQveaL7sy3wn8kpT2eDDvyMByBXGtZY","So11111111111111111111111111111111111111112",14175524773497,6293029141
4844749306,730.15,0,"2V8gjoi6Jtz5qDuVpw6o2jBoDmA1j9rYfnB55w4hPpRh",1749320464,"5ZRceZpQigP9iV23hQY23ZUv2Uk4t7JXXzdHpgxTStBfqePgjB4cU8n5dUiYyqwUamTBnbkixYrnoyq7EQ4tqc2F",90,"Be3vMkKfscgWhMsm92mPmXd7tMfLdNRRGXnH5nEP8tQr",27160436989,4093.35,"GfiJviUFmMe57DQveaL7sy3wn8kpT2eDDvyMByBXGtZY","So11111111111111111111111111111111111111112",10864174795359,4844749306
7,0,0,"7qbNi8QFrREPfz6iBzTQ483dPzTDeZj4bDpknvNvNs7x",1749320461,"5ZTKQhebfY5PMWD14ca4bxWC5jAqPwfbTjGuPsJmrUDvsYDxWP3LfZUW8iZCangkyjqaMWUDteJHAd8TqqgU9nV8",21,"Fv26iipgsCP2MqSpmXdjiYTmorfVPvgc527zku9QVBMi",2,0,"So11111111111111111111111111111111111111112","5UUH9RTDiSpq6HKS6bp4NdU9PNJpXRXuiw6ShBTBhgH2",7,60
8,0,1,"7qbNi8QFrREPfz6iBzTQ483dPzTDeZj4bDpknvNvNs7x",1749320461,"5ZTKQhebfY5PMWD14ca4bxWC5jAqPwfbTjGuPsJmrUDvsYDxWP3LfZUW8iZCangkyjqaMWUDteJHAd8TqqgU9nV8",41,"FPaiKpWmYpfB7pWGPGhejX1Ydws8CZ5qygtcTK7Qq6So",2,0,"So11111111111111111111111111111111111111112","5UUH9RTDiSpq6HKS6bp4NdU9PNJpXRXuiw6ShBTBhgH2",8,60
514505710,77.54,1,"6oL5TRvPkdQzGHhFNPdFEiJvHzrCmkAJcK7FkT3FxVVW",1749320464,"5ZZe3fyvBu8fVjj6sWHNQxwsDXk6v7bzms7ZgK5xdPQ7rS8tZn3DxqYFM2EYTZPEh6iUvLi6jp7mGtYwXCbUnjQt",39,"CYZChncfiEUydDbxgQFPkV6UELu53ft4wCs5sbPdA7A",1543518,0.23,"So11111111111111111111111111111111111111112","HWkTm16zu7xnZhiPwLhuVM2gjf6t4ve8vDpZbDQ4pump",514505710,388616670446
513596687,77.4,1,"HofnoebiChLsQMgZ9RuWoZCDjGjLcobQXZZP5tsoE98X",1749320460,"5ZiEGCKsXnkFwwcJThGYbxGF7yNJpTe4QSYSQF6hwUkhqGHackXsdN53ps6D5koPTzV6PfaJnePtXwozqxkj6uxx",43,"AdBewy9Y4y41LXfUymKaxKJGFmMvgVg72uiMANwGX2Jh",3268438458,492.59,"3SerawgV6m3cbdUdM9t1uhXdnuvM8KBnrNdJs5GXRjyC","So11111111111111111111111111111111111111112",1307375382579,513596687
463702472,69.88,0,"2Mjz6oG6Sr7xZpe6jFRviXBdueaQdP3vRrUMHP9nHHrs",1749320464,"5aApcWLWNLSaDbAUL5e39VxZmX1t8awnoBkausnHDAeuXuSSsCAjWvxLgT5CJwAL3bPHuzoyjVKfMCwzjJczvyrU",47,"CYZChncfiEUydDbxgQFPkV6UELu53ft4wCs5sbPdA7A",1391109,0.21,"So11111111111111111111111111111111111111112","HWkTm16zu7xnZhiPwLhuVM2gjf6t4ve8vDpZbDQ4pump",463702472,370676636195
613,0,0,"HXzkkswG8A2etA2nWWQg6NQKoy4zXrZP5JmXYFrYNRdz",1749320460,"5aUXRLww2rkAZRypZ1XE2qVFodm6dDQRrN1bPCRRsPoC7DQinK6kgwo4K3t9CvK3FRqZrFkr67Z4gLDpdtdRHEc5",21,"GE47FkQYBZAHD9QgMrRp9k1W8eMMUxMkfHXRcNEcwfGZ",3,0,"So11111111111111111111111111111111111111112","Ai3eKAWjzKMV8wRwd41nVP83yqfbAVJykhvJVPxspump",613,5471
3714005956,559.74,1,"J2NxBtNWiE8PDAL5w4VZoLhxrHCX3GkFyf98ErfjddkF",1749320462,"5airDJdziUVK6TqfBvWVj3cp47QcFQikv3LrM6yni3F18eFaxN3fuwPPNds6BPij76o4NPYGVdJ4NKjgEwBbK4Bn",41,"A6iCpjATRCvYshjAdAg8dnsDHopudfMmGXT9gUYpnuyU",6745914052,1016.68,"2ghRoZDfTzh5LhpVSDLfbb7q5v9M7P73QGKAtg1TEeQb","So11111111111111111111111111111111111111112",2698365620115,3714005956
6199775813,934.37,1,"HRUMFBG5i1voAA3Bu4xEhegafnbfo7qiUZj43LFbqULv",1749320464,"5bKbJsQbAcRoekZeZqapCCJurpq2vkQTzXm8ByitXgJ4y76XCZDBnUVpa7CnrcHzhjyphgWrKUnUe42MHDDmatGE",45,"2nzumpN1yN7FrfSA4pZsUNED9asJR1STGday9TK7WwZS",13569320777,2045.03,"3sqYsZJVCFv6GBP7itpgUnEsLPvwdA5h6H7HsYADPYsD","So11111111111111111111111111111111111111112",5427728310471,6199775813
6593156152,993.65,0,"4skHzWbwUuMUUD3KmTiuoVhMoPH2AyhSRAGr8UKVHUDR",1749320464,"5bKbJsQbAcRoekZeZqapCCJurpq2vkQTzXm8ByitXgJ4y76XCZDBnUVpa7CnrcHzhjyphgWrKUnUe42MHDDmatGE",90,"2nzumpN1yN7FrfSA4pZsUNED9asJR1STGday9TK7WwZS",14441152630,2176.43,"3sqYsZJVCFv6GBP7itpgUnEsLPvwdA5h6H7HsYADPYsD","So11111111111111111111111111111111111111112",5776461051823,6593156152
21574950,3.25,1,"4zY5Unxv14P4MEcZWB97Fxhb5KRSJcH15XA6n2mx5TtY",1749320462,"5cFBVdsZ8LZqQ8LaYGWPdknjZ6EKMWxyzJkgB3iB2rjasGYU54GpoJ6cpyNjbnzfSWUTQzPTRX7xbP5o4ciuPgzJ",45,"DtucGTQjbP6U34HV69AMYLVnRxayNRqpZGcRPiN1iPJ",154711657,23.32,"2r2KshGD462QibKJYrZRLo7hFQtxzRNp3rMHR9dEEiTh","So11111111111111111111111111111111111111112",61884662429,21574950
30293224,4.57,0,"4zY5Unxv14P4MEcZWB97Fxhb5KRSJcH15XA6n2mx5TtY",1749320462,"5cFBVdsZ8LZqQ8LaYGWPdknjZ6EKMWxyzJkgB3iB2rjasGYU54GpoJ6cpyNjbnzfSWUTQzPTRX7xbP5o4ciuPgzJ",90,"DtucGTQjbP6U34HV69AMYLVnRxayNRqpZGcRPiN1iPJ",217236852,32.74,"2r2KshGD462QibKJYrZRLo7hFQtxzRNp3rMHR9dEEiTh","So11111111111111111111111111111111111111112",86894740028,30293224
1065653635,160.6,1,"4Eze2bjKPfaTu7uT3YU3m3YLsJ3fdDtqa4FakCegMc2A",1749320461,"5cGTc8HN5Jn3SqufFLdotQeNqfxTDQLRecMDpknLumzk4weM9UW4ooLejBVZ6CtJwjxPqwyR3hSXHUGZmud7Wiyr",39,"CYZChncfiEUydDbxgQFPkV6UELu53ft4wCs5sbPdA7A",3196962,0.48,"So11111111111111111111111111111111111111112","HWkTm16zu7xnZhiPwLhuVM2gjf6t4ve8vDpZbDQ4pump",1065653635,838144116443
1199824130,180.83,0,"2CCkUmSJvnEsupid6RSQvoWw6zgLdyxdac26T5NqWMNn",1749320461,"5cpJp5pREN7Z4qC4k8LA6tDknSM5KHZLPqemLEGhFV9hiFEoKKCGpCjPrxgDQLz7Dw7f8Jx87DmWsHV6nsumn3Ld",39,"8rTnsruneAmBLzc9WvDRrG477Tzr5gbpTE8Fm4n7FpYn",3599475,0.54,"So11111111111111111111111111111111111111112","Cy7iVaPkPyjHF3qe1qNNGvRtMMSSf5Vxbbi9ArLjpump",1199824130,308020000000
5352650805,806.7,1,"DGg9ovYG12Dt1zBr9HB8MB2mHvT1HksEA5ovxqNbvezu",1749320464,"5dE9EtcUF18QM7cZatx8TASma2cSm7VMXWefoMPEK9fkELh4sfDWH2j2sCGoDA1LyMZSgGgPDkU2KQcUDBUZQbi1",45,"CbJwoFcRwjR6zoZKMZTPxCDD19rSQrCobQZ5Q6c3EcGL",28728473638,4329.67,"342XuZYsAPDgK4mpWsXRfVGMCa85Dwe6t9186CymTyRt","So11111111111111111111111111111111111111112",11491389454997,5352650805
4125433709,621.74,0,"GYbNXeHtyWimQNCrKZKdUDfqZ2kdPPTPv9hyyddqoYxW",1749320464,"5dE9EtcUF18QM7cZatx8TASma2cSm7VMXWefoMPEK9fkELh4sfDWH2j2sCGoDA1LyMZSgGgPDkU2KQcUDBUZQbi1",90,"CbJwoFcRwjR6zoZKMZTPxCDD19rSQrCobQZ5Q6c3EcGL",22052039277,3323.46,"342XuZYsAPDgK4mpWsXRfVGMCa85Dwe6t9186CymTyRt","So11111111111111111111111111111111111111112",8820815710231,4125433709
81987909,12.36,1,"8wBGieUPeNPcwSq8W6BV6BJCgT864oj7x41rnrMV4sHn",1749320462,"5dVwFYe3L4mkthKteQm6abPYaCkwJTBPjXRspkCm5gVdGXELJFn8bUy7v1EAUV26LigQ1B67SHxeiPvjbwkMvVFA",30,"7Q85cfsaZtRbSiwHUmsq3GsU6cFWWeZJvYFBuVbmtkaY",245964,0.04,"So11111111111111111111111111111111111111112","8BjQHNfcMzNM36rdk6avoJj3c3CTcDGMU5S26Hhgpump",81987909,15834119678
7537657349,1136,1,"BZ3KdTtUkeEhHSvyUxxPJ5taJGdsgHYHDjeJMPiDYqze",1749320463,"5daWPpur4GGE74CLPsbXqb9R9LwxD91DpZtKB9FUH5QoH1yQssDYsHCuERDNYUQRFLtf24LDwvHrqQxELthKm84Q",45,"8rAQvSZ3APy63bYrDydcK2M1qpNsm7KqcQyd1A4QUY64",13412912702,2021.46,"2hPBMjEGzwdPPgiTNdyMNaXTFfj1Z5ejPU5TqVnTLRxj","So11111111111111111111111111111111111111112",5365165080248,7537657349
6378750674,961.34,0,"FWMVpoQYQGwi3kAddqHbSXesnmNtys1VqmsA3ZJoBcAQ",1749320463,"5daWPpur4GGE74CLPsbXqb9R9LwxD91DpZtKB9FUH5QoH1yQssDYsHCuERDNYUQRFLtf24LDwvHrqQxELthKm84Q",90,"8rAQvSZ3APy63bYrDydcK2M1qpNsm7KqcQyd1A4QUY64",11323773487,1706.61,"2hPBMjEGzwdPPgiTNdyMNaXTFfj1Z5ejPU5TqVnTLRxj","So11111111111111111111111111111111111111112",4529509394354,6378750674
98703,0.01,0,"4emG3Uud1nYFjTHFx3xymxwDtrjjPgHaCcZjNX2odR9z",1749320461,"5dpuQMxXk4sQaERidm8TjcwX2xP5vwtwizGZU3fktqrzgtxQwKLd71acSa3JMY5bEbgCAjuboTjFLtD1p7TouFu4",35,"8rTnsruneAmBLzc9WvDRrG477Tzr5gbpTE8Fm4n7FpYn",298,0,"So11111111111111111111111111111111111111112","Cy7iVaPkPyjHF3qe1qNNGvRtMMSSf5Vxbbi9ArLjpump",98703,24486924
272218743,41.03,1,"AVkmLcggaiJfAZMT4ny64HTU73NzenexeMvXUNuJBqUL",1749320463,"5dvuXDQekk3HXAYoUphCnDA6VQEZR9ZN1eR7GPdQtoNSkGdPBbSNqiJsEXpkqi5iWMwNGr9ruEDKFMQKVGVYnnZy",41,"AChj2YJDJ7m52yJzqeR4bYgvTNRgh7eZ4Gj3gPiwyNyJ",233334328,35.17,"EFssKRuh5oaYg2HH6hsDFsrKbGy4XhQca6R5jiEsvz7m","So11111111111111111111111111111111111111112",93333730671,272218743
4173540,0.63,0,"GJobYh7zqyysVBfVEgmKvkYSwCVo8TVcBqMufWdKedBJ",1749320461,"5ePJHe2hzFipCzVQEye3NwwNqvZke2sJwiDDSzLvFj5wx6ioM5pMEb6U4dYRCjEzMXyiVr7Eks3JpmZySKuYxaQd",68,"EcQ9HadBer7MEsNuo7jWzvw7PFsGnjnfkMExvD1SKrKZ",10435,0,"So11111111111111111111111111111111111111112","7DroP6sUr6CbBsvZLScoqkjogPYazmAyRePFi35M7Zig",4173540,32029166518
5998425946,904.02,1,"5yFMt1QMsHMBa55b99BLuiBK1AGsVz4qorhXjPD6YxAb",1749320464,"5eSXgc3e1dLkgunmEwuJXMTA9uq7GK6TYZCoU38bZDriKnmhNWGVoLowxqT3QqWMRdYjEsfgrefCgjNFb25YDTHp",45,"37mETtTck2ha4n1X5zc9zh9me35RbC2fBXfc1GpCxDa1",17181447894,2589.42,"4gFy2jSh2WPFS2dTYzuhGowiuCf82JVBhYuGjgZvUoLA","So11111111111111111111111111111111111111112",6872579157153,5998425946
4944104311,745.13,0,"EejHG4mqvHnCpctNFnUW5cuADHfn2vubQ37FwCAbbYi4",1749320464,"5eSXgc3e1dLkgunmEwuJXMTA9uq7GK6TYZCoU38bZDriKnmhNWGVoLowxqT3QqWMRdYjEsfgrefCgjNFb25YDTHp",90,"37mETtTck2ha4n1X5zc9zh9me35RbC2fBXfc1GpCxDa1",14127578313,2129.17,"4gFy2jSh2WPFS2dTYzuhGowiuCf82JVBhYuGjgZvUoLA","So11111111111111111111111111111111111111112",5651031324923,4944104311
496935212,74.89,0,"ARbBkmR5dxcNiuApT6UTCi6jSjUw5is5t6gL9WZ42s7q",1749320463,"5epauverZ1NatmoUUntsvPt6hWqDxqAV71HwNHuip84w7ziTaXwpWN1wU1TMaKFhquEQHtqxHYWinejJGsYX55CT",47,"CYZChncfiEUydDbxgQFPkV6UELu53ft4wCs5sbPdA7A",1490807,0.22,"So11111111111111111111111111111111111111112","HWkTm16zu7xnZhiPwLhuVM2gjf6t4ve8vDpZbDQ4pump",496935212,390827054228
5080800046,765.73,1,"6uQY4d1FRxfWUT2JnJhUPM1GyN8i49BLLqEeSSm7s9uY",1749320460,"5fAX7Ug5XYozZaA7nd5KEyt3vAJt8Uvgdm5bEjaSYjJMxTp476R25aYeKxHoEy6zz7LkCeNkD3BdFyZ7UKiMRFsR",41,"A6iCpjATRCvYshjAdAg8dnsDHopudfMmGXT9gUYpnuyU",9365587770,1411.49,"2ghRoZDfTzh5LhpVSDLfbb7q5v9M7P73QGKAtg1TEeQb","So11111111111111111111111111111111111111112",3746235107668,5080800046
558076903,84.11,1,"BjzdqTxA1u6vnXBj5BHDbepxdu5DToMeLh2gMaL4Uzdn",1749320461,"5ffNwBv57jm4GUoCoKHGsAS6RgP2zpjeoYDoqo3fTNMLtEp5gg25CTBdwWU8w8PKPrRwBq5AxYP768M2nVxScCB",39,"CYZChncfiEUydDbxgQFPkV6UELu53ft4wCs5sbPdA7A",1674232,0.25,"So11111111111111111111111111111111111111112","HWkTm16zu7xnZhiPwLhuVM2gjf6t4ve8vDpZbDQ4pump",558076903,428148052903
98703,0.01,0,"4emG3Uud1nYFjTHFx3xymxwDtrjjPgHaCcZjNX2odR9z",1749320460,"5h2fCj8cGaadC3Bmv5cQXuBmXU3ejzaGL6CFKbhWZrkTii1WFBgjBJT2AM6cbjQetRFdphgm18vds9QKjRS4jHQs",35,"8rTnsruneAmBLzc9WvDRrG477Tzr5gbpTE8Fm4n7FpYn",298,0,"So11111111111111111111111111111111111111112","Cy7iVaPkPyjHF3qe1qNNGvRtMMSSf5Vxbbi9ArLjpump",98703,25804991
463017,0.07,0,"35bSWTwejQxndZMPbAEsCnw5Uj6GYxVvCkr2SdMpUb5G",1749320464,"5hCJog96j194nz2DH8b8EufpwSx4dv9jtA5CzPN1mqcmWhkczJtXiR1ZUajsmnt3CNTXxM7Gz1zkYjXrx9wpjbVi",51,"ESs7CFTgJuHKFxwu5Y7qerndWYnHQjbaj9u7rUinHbaV",1391,0,"So11111111111111111111111111111111111111112","EdkMbLbaHZNUSez4Z36t8fZbHwtQ4Wt34Q4YLx2ipump",463017,61124216
84224390,12.69,1,"GR6GAK7v5rxZKkjuJezcpuhaggcfQZ2ZTXMuhMYMJcoE",1749320465,"5hNGnBNM1EJ9hyQMyNfPitW6kWy6fnfHuo2FMSANUJ44zY3FVTJofrUua7FzmPjPFTaCpNBtdtkR11EkrLc6VYye",28,"CYZChncfiEUydDbxgQFPkV6UELu53ft4wCs5sbPdA7A",252675,0.04,"So11111111111111111111111111111111111111112","HWkTm16zu7xnZhiPwLhuVM2gjf6t4ve8vDpZbDQ4pump",84224390,62783469953
997000000,150.26,0,"AiQZH7jfGgDL7aLpckzLzRE6Gyv6QwuXQ9oXDY6EQvpX",1749320460,"5hTY5VbS39NQFLTi9ascyuRwg3vPD6pyqxA9EMQfEn7K8nowPxpK3GNX8PstLdeppboAgPMdEDa9adx5QiVFTEm8",22,"Cg4T8JXfSXVC1sAYzKdntu9kUnd5i3CVxAgoyBK7hXyH",2991000,0.45,"So11111111111111111111111111111111111111112","766ivvadp4arnHKQ13RB3cD7PyvRDL42N2j7RCoMpump",997000000,134597673196
244215612,36.81,0,"7PhU9FFxp3LW4meaJYkeEjvGbAJ5zqkp1VfRFDyLmqw3",1749320464,"5hUBziqLR3iGw96k46J29mhUt323qKvGfc2egdaCB4ABQ7HafwLfJyGoGzFd4Ye33JGYFPXbmKi5Sd9ZfNjVNYAK",35,"EjhMhs3b2kYsnvEc7fTjHnWf34LVELFdPr5Yg5ufeWF3",84188482,12.69,"CM6PfMPQXpFs3Vt2wQcGWGoQFGBxLbYYZrzjdns2CVmh","So11111111111111111111111111111111111111112",33675392341,244215612
3340670438,503.47,0,"7qbNi8QFrREPfz6iBzTQ483dPzTDeZj4bDpknvNvNs7x",1749320462,"5hoLqy6uTCzpDeVXY2DmNXp6suy5TRGuvRa8PbPGnBw32pJTL76svvnmmxadwYLo6ZEKXo7Aweu2efYAcaLNkTjy",23,"3YzeRqYZU79bqSFobtVFqDk2mBoeiaW8USsi6yzGsF4j",10022013,1.51,"So11111111111111111111111111111111111111112","7iFpiWGdzpkxFjs84g84kPtHpQWKBgRapgk8Tdtg2duP",3340670438,5892670882590
487387129,73.45,1,"tgxKjZe584a5qZvW3R6oHwJg1dN5XvzpYo11kgBNJ1g",1749320463,"5hrWtArY4MQAUashs9K7aGxUgjU9aW5x2FJQE8P6UHePCqXjhygeosL8WYHUnbMuY5vJwmswXkuWigMDWvuyVvR2",39,"CYZChncfiEUydDbxgQFPkV6UELu53ft4wCs5sbPdA7A",1462163,0.22,"So11111111111111111111111111111111111111112","HWkTm16zu7xnZhiPwLhuVM2gjf6t4ve8vDpZbDQ4pump",487387129,383344060312
3281054,0.49,0,"B8tr7YZnZEk2mUKrJwZNjBkSuhTDH2NK26fEPKhTVFsS",1749320464,"5hvERED9JsxWA9K5UYVqBwJirkZ2WZ1SiJAcfJPRnwVvF4jH8aHJzk52vqveqjRRYVivHVSewb8ucCojmG1JPDqq",72,"GQjYKbL1gVcf3EjzCndU2oS84QacdiLSqtAbWofWTaML",8204,0,"So11111111111111111111111111111111111111112","8D1mvfMGieyGT4Jckc814XFL1G9FqYoUwhMiZ4wZmoon",3281054,6929089790
3340670438,503.47,0,"7qbNi8QFrREPfz6iBzTQ483dPzTDeZj4bDpknvNvNs7x",1749320462,"5i8sosccpwYxZvvCchU2wESBn7gUmM6JDzUSV2vdZ7KaGKz3xa6URvi1H9HKui6VS2vNPqL7NbifTPF9nPMLjZhy",23,"3YzeRqYZU79bqSFobtVFqDk2mBoeiaW8USsi6yzGsF4j",10022013,1.51,"So11111111111111111111111111111111111111112","7iFpiWGdzpkxFjs84g84kPtHpQWKBgRapgk8Tdtg2duP",3340670438,5892670882590
6230173280,938.95,1,"ACsKgjtH1NDBy2Mkhnc1k6bmDUSwRrNqFPcedGTRpRUF",1749320465,"5iEhJeaRV5gt1CVqHJZVMQa1k7MVb3G9B5pP4aF346pLJ4RP7bpmq7b2ebUvCw5ykfpdHkrzRbtk5Utn3JckpH87",45,"4vjHn45ht3bKnrJi6ZvaWvB2So5SXKWqZVM2QziM6JVy",25130323725,3787.39,"8292BZgqGMgh6nkWcwrxWn9VbfJXNKvNBHnVdwV4yrSF","So11111111111111111111111111111111111111112",10052129489848,6230173280
5094127706,767.74,0,"BDCKtLzGZZuw4Dc6swmg8W9TmbJ5hKWbT52bDJz9hJVp",1749320465,"5iEhJeaRV5gt1CVqHJZVMQa1k7MVb3G9B5pP4aF346pLJ4RP7bpmq7b2ebUvCw5ykfpdHkrzRbtk5Utn3JckpH87",90,"4vjHn45ht3bKnrJi6ZvaWvB2So5SXKWqZVM2QziM6JVy",20491619992,3088.29,"8292BZgqGMgh6nkWcwrxWn9VbfJXNKvNBHnVdwV4yrSF","So11111111111111111111111111111111111111112",8196647996281,5094127706
7,0,0,"7qbNi8QFrREPfz6iBzTQ483dPzTDeZj4bDpknvNvNs7x",1749320464,"5iRQUhpv8NZSfe385GttFoGTScy29QDDMkZMEr1eNeJEp6sFoUpi58pyTfs81idJA9xFXvePhKEn7AYDKgKbzwZg",21,"Fv26iipgsCP2MqSpmXdjiYTmorfVPvgc527zku9QVBMi",2,0,"So11111111111111111111111111111111111111112","5UUH9RTDiSpq6HKS6bp4NdU9PNJpXRXuiw6ShBTBhgH2",7,60
8,0,1,"7qbNi8QFrREPfz6iBzTQ483dPzTDeZj4bDpknvNvNs7x",1749320464,"5iRQUhpv8NZSfe385GttFoGTScy29QDDMkZMEr1eNeJEp6sFoUpi58pyTfs81idJA9xFXvePhKEn7AYDKgKbzwZg",41,"FPaiKpWmYpfB7pWGPGhejX1Ydws8CZ5qygtcTK7Qq6So",2,0,"So11111111111111111111111111111111111111112","5UUH9RTDiSpq6HKS6bp4NdU9PNJpXRXuiw6ShBTBhgH2",8,60
1620564574,244.24,0,"GuHgcBcZMSiFX2E8KEHwFqKMjZDEVzNTCG5v6WPa91Z2",1749320460,"5ixVPR1SmLbVpbvKpjZc9CnppUVHUGwzrTKBZc2LqRAoY17FEKFskwtK9Ud6aeips45iCDXdmgToTy7LtdatU8GQ",39,"8rTnsruneAmBLzc9WvDRrG477Tzr5gbpTE8Fm4n7FpYn",4861696,0.73,"So11111111111111111111111111111111111111112","Cy7iVaPkPyjHF3qe1qNNGvRtMMSSf5Vxbbi9ArLjpump",1620564574,421158000000
5298948721,798.6,1,"EnVjofje64yseEg8HM12ZnYxJsKknJvuvze2VdRHvtqQ",1749320463,"5j38cxXyqumbkSUMmHjv9vh3qxSmDKvvrwRmiYBnAEKw2GW35SJkAWF2gWp6rmVDsGdz6N4AEqRiQquGdN1tBGNq",45,"4vjHn45ht3bKnrJi6ZvaWvB2So5SXKWqZVM2QziM6JVy",21086901964,3178.01,"8292BZgqGMgh6nkWcwrxWn9VbfJXNKvNBHnVdwV4yrSF","So11111111111111111111111111111111111111112",8434760785136,5298948721
